ID;Event;Duration;Pattern Duration
0;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;15;0
1;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;14;0
2;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
3;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
4;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
5;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;13;0
6;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;10;0
7;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
8;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;13;0
9;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;16;0
10;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
11;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
12;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
13;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
14;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;10;0
15;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
16;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
17;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
18;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
19;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;10;0
20;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
21;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
22;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
23;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
24;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
25;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
26;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;10;0
27;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
28;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
29;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;15;0
30;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
31;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
32;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
33;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
34;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;10;0
35;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
36;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
37;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
38;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
39;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
40;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;13;0
41;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
42;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;12;0
43;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
44;0x8a4a2663ce60ce4955c595da2894de0415240f1ace024cfbff85f513b656bdae;11;0
