ID;Event;Duration;Pattern Duration
0;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;18;0
1;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;14;0
2;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
3;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
4;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;16;0
5;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;18;0
6;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
7;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
8;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
9;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;16;0
10;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
11;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
12;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;16;0
13;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
14;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;18;0
15;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;15;0
16;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
17;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;17;0
18;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;16;0
19;0xd42de95a9b26f1be134c8ecce389dc4fcfa18753d01661b7b361233569e8fe48;18;0
